# SwiftFloris — Zipf-scale frequency table (English)
# ROADMAP §7 Next-3.2. One `word<TAB>zipf` line per entry.
# Zipf values from rspeer/wordfreq (CC-BY-SA, Apache-2.0-compatible attribution).
# This is the seed table (top ~200 function words + common verbs/nouns).
# Full SUBTLEX-extracted English table ships as a separate dictionary addon
# (Next-10.3 / DICTIONARY_PACK) so the base APK stays lean.
the	7.79
of	7.39
and	7.45
to	7.49
a	7.43
in	7.18
is	6.96
it	6.87
you	7.13
that	6.96
he	6.61
was	6.78
for	6.91
on	6.69
are	6.61
with	6.71
as	6.50
i	7.50
his	6.50
they	6.55
be	6.65
at	6.48
one	6.41
have	6.61
this	6.55
from	6.39
or	6.51
had	6.27
by	6.43
not	6.62
word	5.40
but	6.50
what	6.27
some	5.99
we	6.62
can	6.30
out	6.13
other	5.81
were	6.07
all	6.39
there	6.30
when	6.12
up	6.21
use	5.61
your	6.34
how	5.96
said	6.06
an	6.07
each	5.51
she	6.34
do	6.45
will	6.18
about	6.09
which	5.99
their	6.04
time	6.16
would	6.13
make	5.85
like	6.27
him	6.04
into	5.66
has	6.04
look	5.71
two	5.92
more	6.04
write	5.30
go	6.18
see	6.21
no	6.50
way	5.95
could	6.04
people	6.04
my	6.40
than	5.68
first	5.85
been	5.81
call	5.61
who	5.92
its	5.45
now	6.18
find	5.55
long	5.41
down	5.85
day	5.81
did	5.99
get	6.27
come	5.92
made	5.65
may	5.66
part	5.30
over	5.62
new	5.86
sound	5.04
take	5.84
only	5.71
little	5.47
work	5.71
know	5.99
place	5.40
year	5.65
live	5.40
me	6.43
back	5.85
give	5.71
most	5.74
very	5.85
after	5.55
thing	5.41
our	5.92
just	6.13
name	5.30
good	5.95
sentence	4.31
man	5.65
think	6.00
say	5.96
great	5.40
where	5.81
help	5.62
through	5.41
much	5.84
before	5.55
line	5.27
right	5.84
too	5.85
mean	5.49
old	5.45
any	5.74
same	5.50
tell	5.66
boy	5.16
follow	4.93
came	5.41
want	5.99
show	5.62
also	5.62
around	5.41
form	4.96
three	5.45
small	5.41
set	5.27
put	5.55
end	5.36
does	5.74
another	5.31
well	5.85
large	5.30
must	5.41
big	5.50
even	5.66
such	5.40
because	5.81
turn	5.30
here	5.92
why	5.81
ask	5.65
went	5.45
men	5.16
read	5.31
need	5.81
land	5.30
different	5.36
home	5.66
us	5.85
move	5.30
try	5.62
kind	5.27
hand	5.36
picture	5.20
again	5.49
change	5.50
off	5.71
play	5.81
spell	4.20
air	5.31
away	5.45
animal	4.96
house	5.40
point	5.40
page	5.40
letter	5.20
mother	5.62
answer	5.31
found	5.40
study	5.27
still	5.55
learn	5.36
should	5.71
america	5.30
world	5.66
high	5.49
every	5.55
near	5.27
add	5.27
food	5.50
between	5.31
own	5.50
below	5.04
country	5.45
plant	5.30
last	5.55
school	5.81
father	5.36
keep	5.49
tree	5.27
never	5.62
start	5.55
city	5.40
earth	5.16
eye	5.16
light	5.27
thought	5.27
head	5.40
under	5.40
story	5.45
saw	5.27
left	5.45
don't	6.20
few	5.41
while	5.45
along	5.16
might	5.65
close	5.31
something	5.66
seem	5.41
next	5.62
hard	5.30
open	5.55
example	5.20
begin	5.36
life	5.55
always	5.45
those	5.31
both	5.31
paper	5.04
together	5.27
got	5.65
group	5.20
often	5.20
run	5.45
important	5.41
until	5.45
children	5.16
side	5.16
feet	5.16
car	5.62
mile	4.84
night	5.36
walk	5.27
white	5.20
sea	5.20
began	5.27
grow	5.27
took	5.36
river	5.16
four	5.16
carry	5.04
state	5.40
once	5.31
book	5.55
hear	5.36
stop	5.36
without	5.36
second	5.20
later	5.31
miss	5.27
idea	5.31
enough	5.45
eat	5.27
face	5.36
watch	5.45
far	5.36
indian	4.84
real	5.31
almost	5.31
let	5.66
above	5.04
girl	5.16
sometimes	5.16
mountain	4.84
cut	5.16
young	5.27
talk	5.27
soon	5.27
list	5.45
song	5.31
being	5.40
leave	5.27
family	5.65
it's	6.43
body	5.27
music	5.45
color	5.20
stand	5.27
sun	5.20
question	5.31
fish	5.04
area	5.04
mark	4.96
dog	5.45
horse	4.84
birds	4.84
problem	5.41
complete	4.96
room	5.27
knew	5.27
since	5.36
ever	5.45
piece	5.04
told	5.27
usually	5.04
didn't	5.81
friends	5.40
easy	5.20
heard	5.20
order	5.27
red	5.30
door	5.31
sure	5.65
become	5.20
top	5.27
ship	4.93
across	5.04
today	5.55
during	5.27
short	5.16
better	5.27
best	5.30
however	5.36
low	4.96
hours	5.20
black	5.36
products	4.96
happened	5.20
whole	5.27
measure	4.84
remember	5.27
early	5.20
waves	4.20
reached	4.93
listen	5.04
wind	4.93
rock	5.04
space	5.20
covered	4.93
fast	5.16
several	5.20
hold	5.27
himself	5.16
toward	4.96
five	5.16
step	4.93
morning	5.04
passed	4.93
vowel	2.30
true	5.04
hundred	4.84
against	5.04
pattern	4.84
numeral	2.00
table	5.04
north	4.93
slowly	4.84
money	5.62
map	4.84
busy	4.84
pulled	4.84
draw	4.93
voice	5.04
seen	5.16
cold	4.96
cried	4.93
plan	5.04
notice	4.93
south	4.96
sing	4.93
war	5.04
ground	4.84
fall	5.04
king	4.93
town	4.93
i'll	6.00
unit	4.96
figure	4.93
certain	4.93
field	4.96
travel	4.84
wood	4.93
fire	5.04
upon	4.84
done	5.16
english	5.04
road	4.93
halt	3.60
ten	4.84
fly	4.84
gave	5.04
box	4.84
finally	5.04
wait	4.93
correct	4.84
oh	5.27
quickly	5.04
person	5.04
became	4.93
shown	4.84
minutes	4.93
strong	4.93
verb	2.30
stars	4.84
front	4.93
feel	5.20
fact	5.04
inches	4.20
street	4.93
decided	4.93
contain	4.20
course	5.16
surface	4.84
produce	4.84
building	4.93
ocean	4.84
class	5.04
note	4.93
nothing	5.16
rest	4.96
carefully	4.84
scientists	4.20
inside	4.84
wheels	4.20
stay	5.04
green	4.93
known	4.93
island	4.84
week	5.04
less	5.04
machine	4.84
base	4.93
ago	5.04
stood	4.84
plane	4.84
system	5.04
behind	4.84
ran	4.84
round	4.84
boat	4.93
game	5.16
force	5.04
brought	4.84
understand	5.04
warm	4.84
common	4.84
bring	5.04
explain	4.93
dry	4.84
though	4.96
language	5.04
shape	4.84
deep	4.84
thousands	4.84
yes	5.85
clear	4.96
equation	2.30
yet	5.04
government	5.16
filled	4.84
heat	4.84
full	4.96
hot	5.04
check	4.93
object	4.84
am	5.31
rule	4.84
among	4.84
noun	2.30
power	5.04
cannot	4.84
able	5.04
six	4.93
size	4.84
dark	4.84
ball	4.93
material	4.84
special	4.96
heavy	4.84
fine	4.93
pair	4.84
circle	4.84
include	5.04
built	4.84
can't	5.81
matter	5.04
square	4.84
syllables	2.00
perhaps	5.04
bill	4.93
felt	4.84
suddenly	4.93
test	4.96
direction	4.84
center	4.96
farmers	4.20
ready	4.96
anything	4.93
divided	4.20
general	5.04
energy	4.96
subject	4.93
europe	5.04
moon	4.84
region	4.84
return	4.93
believe	5.04
dance	4.93
members	4.84
picked	4.84
simple	4.84
cells	4.20
paint	4.84
mind	5.04
love	5.27
cause	4.93
rain	4.84
exercise	4.84
eggs	4.84
train	4.96
blue	4.93
wish	4.96
drop	4.84
developed	4.84
window	4.93
difference	4.93
distance	4.84
heart	5.04
sit	4.93
sum	4.20
summer	4.84
wall	4.84
forest	4.84
probably	5.04
legs	4.84
sat	4.84
main	4.93
winter	4.84
wide	4.84
written	4.84
length	4.20
reason	4.93
kept	4.84
interest	4.96
arms	4.84
brother	4.96
race	4.84
present	4.84
beautiful	4.96
store	4.93
job	5.16
edge	4.84
past	4.93
sign	4.84
record	4.93
finished	4.84
discovered	4.20
wild	4.84
happy	5.04
beside	4.84
gone	4.93
sky	4.84
glass	4.84
million	4.96
west	4.84
lay	4.84
weather	4.93
root	4.20
instruments	4.20
meet	5.04
third	4.93
months	4.84
paragraph	2.30
raised	4.84
represent	4.84
soft	4.84
whether	4.96
clothes	4.84
flowers	4.84
shall	4.84
teacher	4.84
held	4.84
describe	4.84
drive	4.93
cross	4.84
speak	4.84
solve	4.20
appear	4.84
metal	4.84
son	4.84
either	4.93
ice	4.84
sleep	4.96
village	4.84
factors	4.20
result	4.93
jumped	4.20
snow	4.84
ride	4.84
care	5.04
floor	4.84
hill	4.84
pushed	4.84
baby	5.04
buy	4.93
century	4.84
outside	4.84
everything	4.96
tall	4.84
already	5.04
instead	4.96
phrase	2.30
soil	4.20
bed	4.96
copy	4.84
free	4.96
hope	4.96
spring	4.84
case	5.04
laughed	4.20
nation	4.84
quite	4.93
type	4.96
themselves	4.84
temperature	4.84
bright	4.84
lead	4.84
everyone	4.93
method	4.84
section	4.84
lake	4.84
iron	4.84
within	4.93
dictionary	4.20
hair	4.84
age	4.96
amount	4.84
scale	4.84
pounds	4.20
although	4.84
per	4.84
broken	4.84
moment	4.93
tiny	4.84
possible	4.96
gold	4.84
milk	4.84
quiet	4.84
natural	4.84
lot	5.04
stone	4.84
act	4.84
build	4.84
middle	4.84
speed	4.84
count	4.84
cat	4.93
someone	4.93
sail	4.20
rolled	4.20
bear	4.84
wonder	4.93
smiled	4.20
angle	4.20
fraction	2.30
africa	4.96
killed	4.84
melody	2.30
bottom	4.84
trip	4.84
hole	4.84
poor	4.84
let's	5.16
fight	4.84
surprise	4.84
french	4.84
died	4.84
beat	4.84
exactly	4.93
remain	4.20
dress	4.84
iron	4.84
couldn't	5.04
fingers	4.20
row	4.84
least	4.93
catch	4.84
climbed	4.20
wrote	4.84
shouted	4.20
continued	4.84
itself	4.84
else	4.93
plains	4.20
gas	4.84
england	5.04
burning	4.20
design	4.84
joined	4.20
foot	4.84
law	5.04
ears	4.84
grass	4.84
you're	5.40
grew	4.84
skin	4.84
valley	4.20
cents	4.20
key	4.96
president	4.93
brown	4.84
trouble	4.84
cool	4.84
cloud	4.20
lost	4.84
sent	4.84
symbols	4.20
wear	4.84
bad	4.93
save	4.84
experiment	4.20
engine	4.84
alone	4.84
drawing	4.84
east	4.84
pay	4.84
single	4.84
touch	4.84
information	4.93
express	4.84
mouth	4.84
yard	4.84
equal	4.20
decimal	2.30
yourself	4.84
controlled	4.20
practice	4.84
report	4.84
straight	4.84
rise	4.84
statement	4.84
stick	4.84
party	4.93
seeds	4.20
suppose	4.84
woman	4.93
coast	4.84
bank	4.84
period	4.84
wire	4.20
choose	4.84
clean	4.84
visit	4.84
bit	4.96
whose	4.84
received	4.84
garden	4.84
please	4.93
strange	4.84
caught	4.84
fell	4.84
team	4.96
god	4.84
captain	4.84
direct	4.84
ring	4.84
serve	4.84
child	4.96
desert	4.84
increase	4.84
history	4.96
cost	4.93
maybe	4.93
business	4.96
