# SwiftFloris — Zipf-scale frequency table (Portuguese)
# ROADMAP §7 Next-3.2 / SWIFTKEY_PARITY_ROADMAP_2026-05-17 §B1.
# Generated from rspeer/wordfreq 3.1.1 top_n_list + zipf_frequency output.
# Zipf values generated from rspeer/wordfreq 3.1.1 (Apache-2.0); one word<TAB>zipf line per entry.
# Seed top-1000 table; full corpus-sized tables belong in dictionary-pack addons.
de	7.68
a	7.52
o	7.47
que	7.44
e	7.43
do	7.22
em	7.14
da	7.13
é	7.10
para	7.07
não	7.06
um	7.06
uma	7.00
com	6.99
no	6.99
se	6.94
na	6.90
por	6.88
os	6.87
eu	6.83
como	6.78
as	6.73
mais	6.72
dos	6.60
mas	6.60
foi	6.58
ao	6.56
me	6.55
você	6.50
ser	6.48
seu	6.48
sua	6.48
tem	6.44
são	6.43
das	6.41
ou	6.41
à	6.41
ele	6.39
muito	6.37
isso	6.34
já	6.32
nos	6.32
também	6.31
quando	6.30
está	6.28
meu	6.28
pelo	6.28
ela	6.26
vai	6.26
só	6.24
dia	6.23
pela	6.23
sobre	6.23
bem	6.22
até	6.21
mesmo	6.20
pode	6.20
pessoas	6.19
te	6.19
ter	6.19
tudo	6.19
ainda	6.18
aqui	6.18
fazer	6.18
minha	6.18
anos	6.17
todos	6.14
quem	6.13
sem	6.13
agora	6.12
entre	6.11
era	6.10
seus	6.08
nas	6.07
assim	6.06
depois	6.06
este	6.05
onde	6.05
vou	6.05
brasil	6.04
mundo	6.04
estão	6.03
esse	6.02
tempo	6.02
vida	6.02
essa	6.01
eles	6.00
há	6.00
porque	6.00
tenho	6.00
casa	5.99
nada	5.99
the	5.99
ver	5.99
melhor	5.98
bom	5.96
foram	5.96
sempre	5.96
ano	5.95
grande	5.95
esta	5.94
vez	5.94
aos	5.93
apenas	5.93
coisa	5.93
sou	5.93
suas	5.93
dois	5.92
nunca	5.92
todo	5.92
quero	5.91
mim	5.90
parte	5.90
outros	5.89
hoje	5.88
sei	5.88
tão	5.88
então	5.87
nem	5.87
nossa	5.87
faz	5.86
cidade	5.85
qual	5.85
às	5.85
deus	5.84
quer	5.84
estou	5.83
trabalho	5.83
nós	5.82
durante	5.81
estado	5.81
forma	5.81
novo	5.81
pra	5.81
seja	5.81
dias	5.80
maior	5.80
outro	5.80
primeiro	5.80
será	5.80
cada	5.79
lá	5.79
qualquer	5.79
sim	5.79
acho	5.78
menos	5.78
alguém	5.77
antes	5.77
coisas	5.77
nome	5.77
sendo	5.77
desde	5.76
diz	5.76
falar	5.76
sabe	5.76
tinha	5.76
contra	5.75
dar	5.75
ir	5.75
la	5.75
to	5.75
boa	5.74
estava	5.74
três	5.74
alguns	5.73
ficar	5.73
mãe	5.73
of	5.73
pouco	5.73
rio	5.73
segundo	5.73
além	5.72
disse	5.72
noite	5.72
nosso	5.72
nova	5.72
toda	5.72
caso	5.71
deve	5.71
história	5.71
podem	5.71
vezes	5.71
estar	5.70
após	5.69
duas	5.69
grupo	5.69
meio	5.69
primeira	5.69
tipo	5.69
todas	5.69
cara	5.68
dizer	5.68
paulo	5.68
lado	5.67
mulher	5.67
outras	5.67
enquanto	5.66
fez	5.66
ninguém	5.66
outra	5.66
momento	5.65
vamos	5.65
verdade	5.65
vocês	5.65
aí	5.64
foto	5.64
lugar	5.64
nacional	5.64
país	5.64
presidente	5.64
quanto	5.64
saber	5.64
sido	5.64
volta	5.63
for	5.62
pelos	5.62
algo	5.61
conta	5.61
família	5.61
gente	5.61
algumas	5.60
fim	5.60
final	5.60
parece	5.60
semana	5.60
acordo	5.59
hora	5.59
jogo	5.59
num	5.59
pessoa	5.59
têm	5.59
através	5.58
governo	5.58
meus	5.58
pai	5.58
quase	5.58
tanto	5.58
tu	5.58
dentro	5.57
filho	5.57
fora	5.57
homem	5.57
vem	5.57
vídeo	5.57
música	5.56
pois	5.56
preciso	5.56
vão	5.56
água	5.56
d	5.55
disso	5.55
fazendo	5.55
horas	5.55
janeiro	5.55
poder	5.55
dele	5.54
direito	5.54
mil	5.54
muitos	5.54
numa	5.54
número	5.54
dinheiro	5.53
dá	5.53
in	5.53
queria	5.53
seria	5.53
sistema	5.53
amor	5.52
escola	5.52
frente	5.52
mesma	5.52
muitas	5.52
tarde	5.52
local	5.51
morte	5.51
segunda	5.51
amigos	5.50
brasileiro	5.50
i	5.50
precisa	5.50
projeto	5.50
região	5.50
sair	5.50
sul	5.50
temos	5.50
teve	5.50
área	5.50
dela	5.49
esses	5.49
lei	5.49
partir	5.49
problema	5.49
público	5.49
site	5.49
alguma	5.48
and	5.48
comigo	5.48
embora	5.48
guerra	5.48
centro	5.47
deixar	5.47
elas	5.47
essas	5.47
estamos	5.47
fica	5.47
filme	5.47
havia	5.47
importante	5.47
lo	5.47
logo	5.47
mal	5.47
sob	5.47
geral	5.46
lhe	5.46
programa	5.46
social	5.46
vários	5.46
certo	5.45
equipe	5.45
feito	5.45
neste	5.45
segurança	5.45
terra	5.45
estados	5.44
ex	5.44
exemplo	5.44
falta	5.44
favor	5.44
série	5.44
twitter	5.44
vi	5.44
causa	5.43
mulheres	5.43
uso	5.43
aquele	5.42
brasileira	5.42
crianças	5.42
deste	5.42
feira	5.42
fosse	5.42
isto	5.42
milhões	5.42
população	5.42
posso	5.42
quatro	5.42
deu	5.41
ficou	5.41
nossos	5.41
polícia	5.41
processo	5.41
usar	5.41
ajuda	5.40
cabeça	5.40
cerca	5.40
corpo	5.40
desta	5.40
fui	5.40
meses	5.40
problemas	5.40
realmente	5.40
tenha	5.40
várias	5.40
algum	5.39
c	5.39
cinco	5.39
desenvolvimento	5.39
dessa	5.39
grandes	5.39
início	5.39
livro	5.39
medo	5.39
passar	5.39
relação	5.39
tal	5.39
ajudar	5.38
amigo	5.38
claro	5.38
deles	5.38
existe	5.38
pelas	5.38
atenção	5.37
chegar	5.37
desse	5.37
fotos	5.37
informações	5.37
los	5.37
muita	5.37
norte	5.37
política	5.37
ponto	5.37
possível	5.37
quais	5.37
quiser	5.37
rede	5.37
universidade	5.37
apesar	5.36
começou	5.36
feliz	5.36
gosto	5.36
homens	5.36
maneira	5.36
nesse	5.36
última	5.36
difícil	5.35
empresa	5.35
estes	5.35
fala	5.35
força	5.35
internet	5.35
passado	5.35
r	5.35
rua	5.35
veja	5.35
base	5.34
dados	5.34
demais	5.34
eram	5.34
especial	5.34
internacional	5.34
manhã	5.34
nenhum	5.34
olha	5.34
pensar	5.34
povo	5.34
diferentes	5.33
falando	5.33
merda	5.33
poderia	5.33
pontos	5.33
porém	5.33
unidos	5.33
atrás	5.32
deixa	5.32
futebol	5.32
mês	5.32
pessoal	5.32
próprio	5.32
saúde	5.32
somos	5.32
entanto	5.31
maioria	5.31
mão	5.31
papel	5.31
paz	5.31
real	5.31
talvez	5.31
último	5.31
acabou	5.30
aconteceu	5.30
chegou	5.30
encontrar	5.30
fazem	5.30
federal	5.30
forte	5.30
fácil	5.30
melhores	5.30
minhas	5.30
minutos	5.30
outubro	5.30
passa	5.30
países	5.30
produção	5.30
sociedade	5.30
voltar	5.30
educação	5.29
fato	5.29
filhos	5.29
fiz	5.29
legal	5.29
longo	5.29
março	5.29
passou	5.29
si	5.29
sinto	5.29
tv	5.29
uns	5.29
acesso	5.28
aquela	5.28
campo	5.28
coração	5.28
cultura	5.28
estavam	5.28
junho	5.28
lista	5.28
nenhuma	5.28
p	5.28
pena	5.28
portugal	5.28
senhor	5.28
viu	5.28
certeza	5.27
começar	5.27
consigo	5.27
espaço	5.27
evento	5.27
filha	5.27
oficial	5.27
ouvir	5.27
palavras	5.27
perto	5.27
principal	5.27
s	5.27
setembro	5.27
vivo	5.27
vê	5.27
único	5.27
alto	5.26
apoio	5.26
diferente	5.26
entrar	5.26
